Repository,PR Number,PR Title,Created At,URL
mcagov/beacons,505,600 design changes certslabelsletters,2023-02-07 12:22:57,https://github.com/mcagov/beacons/pull/505
mcagov/beacons,506,Backup contingency feedback,2023-02-09 09:51:04,https://github.com/mcagov/beacons/pull/506
mcagov/beacons,507,Bump prettier from 2.6.2 to 2.8.4,2023-02-13 21:57:13,https://github.com/mcagov/beacons/pull/507
mcagov/beacons,508,Bump hashicorp/aws from 4.28.0 to 4.54.0 in /maintenance-page,2023-02-13 22:01:41,https://github.com/mcagov/beacons/pull/508
mcagov/beacons,509,Bump axios from 0.21.4 to 1.3.3 in /backoffice,2023-02-13 22:03:02,https://github.com/mcagov/beacons/pull/509
mcagov/beacons,510,Bump @types/node from 16.4.13 to 18.13.0 in /backoffice,2023-02-13 22:05:01,https://github.com/mcagov/beacons/pull/510
mcagov/beacons,511,Bump lint-staged from 11.2.6 to 13.1.2 in /backoffice,2023-02-13 22:09:36,https://github.com/mcagov/beacons/pull/511
mcagov/beacons,512,Bump @material-table/core from 0.2.35 to 6.1.13 in /backoffice,2023-02-13 22:30:20,https://github.com/mcagov/beacons/pull/512
mcagov/beacons,513,Bump cypress from 9.7.0 to 12.6.0,2023-02-20 21:56:50,https://github.com/mcagov/beacons/pull/513
mcagov/beacons,514,Bump hashicorp/aws from 4.28.0 to 4.55.0 in /maintenance-page,2023-02-20 22:00:24,https://github.com/mcagov/beacons/pull/514
mcagov/beacons,515,Bump @types/node from 16.4.13 to 18.14.0 in /backoffice,2023-02-20 22:03:53,https://github.com/mcagov/beacons/pull/515
mcagov/beacons,516,Bump cypress from 9.7.0 to 12.7.0,2023-02-27 21:13:31,https://github.com/mcagov/beacons/pull/516
mcagov/beacons,517,Bump hashicorp/aws from 4.28.0 to 4.56.0 in /maintenance-page,2023-02-27 21:17:42,https://github.com/mcagov/beacons/pull/517
mcagov/beacons,518,Bump org.springframework.boot:spring-boot-devtools from 2.6.6 to 3.0.3 in /service,2023-02-27 21:30:28,https://github.com/mcagov/beacons/pull/518
mcagov/beacons,519,Bump axios from 0.21.4 to 1.3.4 in /backoffice,2023-02-27 21:32:31,https://github.com/mcagov/beacons/pull/519
mcagov/beacons,520,Bump org.springframework.boot:spring-boot-starter-web from 2.6.6 to 3.0.3 in /service,2023-02-27 21:33:03,https://github.com/mcagov/beacons/pull/520
mcagov/beacons,521,Bump @types/node from 16.4.13 to 18.14.2 in /backoffice,2023-02-27 21:44:28,https://github.com/mcagov/beacons/pull/521
mcagov/beacons,522,377 duplicate beacons,2023-03-01 17:13:48,https://github.com/mcagov/beacons/pull/522
mcagov/beacons,523,Bump @types/node from 16.4.13 to 18.14.6 in /backoffice,2023-03-06 22:03:32,https://github.com/mcagov/beacons/pull/523
mcagov/beacons,524,Bump hashicorp/aws from 4.28.0 to 4.57.0 in /maintenance-page,2023-03-06 22:04:14,https://github.com/mcagov/beacons/pull/524
mcagov/beacons,525,Bump net.javacrumbs.shedlock:shedlock-provider-jdbc-template from 4.33.+ to 5.2.0 in /service,2023-03-06 22:12:27,https://github.com/mcagov/beacons/pull/525
mcagov/beacons,526,Bump org.springframework.boot:spring-boot-starter-web from 2.6.6 to 3.0.4 in /service,2023-03-06 22:12:31,https://github.com/mcagov/beacons/pull/526
mcagov/beacons,527,Bump org.springframework.boot:spring-boot-devtools from 2.6.6 to 3.0.4 in /service,2023-03-06 22:13:53,https://github.com/mcagov/beacons/pull/527
mcagov/beacons,528,678 bug delete legacy beacon,2023-04-11 11:40:28,https://github.com/mcagov/beacons/pull/528
mcagov/beacons,529,Certificate changes,2023-04-11 13:52:12,https://github.com/mcagov/beacons/pull/529
mcagov/beacons,530,use read only repositories to get data,2023-04-14 12:02:40,https://github.com/mcagov/beacons/pull/530
mcagov/beacons,531,Certificate feedback,2023-04-17 15:23:00,https://github.com/mcagov/beacons/pull/531
mcagov/beacons,532,updated files,2023-04-27 15:32:43,https://github.com/mcagov/beacons/pull/532
mcagov/beacons,533,Add latest export SQL code including date range,2023-05-02 10:47:26,https://github.com/mcagov/beacons/pull/533
mcagov/beacons,534,489 manually claim legacy beacon,2023-05-03 11:40:08,https://github.com/mcagov/beacons/pull/534
mcagov/beacons,535,Account holder view,2023-05-03 14:14:27,https://github.com/mcagov/beacons/pull/535
mcagov/beacons,536,Account holder search,2023-05-05 12:04:17,https://github.com/mcagov/beacons/pull/536
mcagov/beacons,537,account holder beacons table,2023-05-11 15:29:26,https://github.com/mcagov/beacons/pull/537
mcagov/beacons,538,Edit account holder,2023-06-06 15:29:47,https://github.com/mcagov/beacons/pull/538
mcagov/beacons,539,Edit account holder,2023-07-06 09:29:10,https://github.com/mcagov/beacons/pull/539
mcagov/beacons,540,refactoring,2023-07-18 14:10:05,https://github.com/mcagov/beacons/pull/540
mcagov/beacons,541,Add first and last page jump button to table,2023-07-31 13:32:59,https://github.com/mcagov/beacons/pull/541
mcagov/beacons,542,"added more legacy data, added recovery email",2023-07-31 14:51:18,https://github.com/mcagov/beacons/pull/542
mcagov/beacons,543,488 country list,2023-08-01 09:32:25,https://github.com/mcagov/beacons/pull/543
mcagov/beacons,544,Delete account holder,2023-08-01 14:27:07,https://github.com/mcagov/beacons/pull/544
mcagov/beacons,545,Pipeline updates,2023-08-04 13:01:25,https://github.com/mcagov/beacons/pull/545
mcagov/beacons,546,Dependency updates,2023-08-04 13:24:57,https://github.com/mcagov/beacons/pull/546
mcagov/beacons,547,Bump adoptopenjdk from 11-jre-hotspot to 13-jre-hotspot in /service,2023-08-07 21:11:41,https://github.com/mcagov/beacons/pull/547
mcagov/beacons,548,Bump hashicorp/aws from 4.28.0 to 5.11.0 in /maintenance-page,2023-08-07 21:18:12,https://github.com/mcagov/beacons/pull/548
mcagov/beacons,549,Bump prettier-plugin-java from 1.6.2 to 2.2.0,2023-08-07 21:27:43,https://github.com/mcagov/beacons/pull/549
mcagov/beacons,550,Bump husky from 7.0.4 to 8.0.3,2023-08-07 21:27:57,https://github.com/mcagov/beacons/pull/550
mcagov/beacons,551,Bump dotenv from 16.0.2 to 16.3.1,2023-08-07 21:28:09,https://github.com/mcagov/beacons/pull/551
mcagov/beacons,552,Bump cypress from 9.7.0 to 12.17.3,2023-08-07 21:28:26,https://github.com/mcagov/beacons/pull/552
mcagov/beacons,553,Bump typescript from 4.8.2 to 5.1.6,2023-08-07 21:28:42,https://github.com/mcagov/beacons/pull/553
mcagov/beacons,554,Bump org.springdoc:springdoc-openapi-ui from 1.6.7 to 1.7.0 in /service,2023-08-07 21:29:08,https://github.com/mcagov/beacons/pull/554
mcagov/beacons,555,Bump org.springframework.boot:spring-boot-starter-web from 2.6.6 to 3.1.2 in /service,2023-08-07 21:29:16,https://github.com/mcagov/beacons/pull/555
mcagov/beacons,556,Bump io.spring.dependency-management from 1.0.11.RELEASE to 1.1.2 in /service,2023-08-07 21:29:21,https://github.com/mcagov/beacons/pull/556
mcagov/beacons,557,Bump org.springframework.boot:spring-boot-starter-test from 2.6.7 to 3.1.2 in /service,2023-08-07 21:29:31,https://github.com/mcagov/beacons/pull/557
mcagov/beacons,558,Bump org.springframework.boot:spring-boot-starter-data-rest from 2.6.6 to 3.1.2 in /service,2023-08-07 21:29:39,https://github.com/mcagov/beacons/pull/558
mcagov/beacons,559,Bump node from 16-alpine to 20-alpine in /backoffice,2023-08-07 21:30:46,https://github.com/mcagov/beacons/pull/559
mcagov/beacons,560,Bump nginx from 1.21.6 to 1.25.1 in /opensearch/proxy,2023-08-07 21:32:13,https://github.com/mcagov/beacons/pull/560
mcagov/beacons,561,Bump date-fns from 2.29.2 to 2.30.0 in /backoffice,2023-08-07 21:43:02,https://github.com/mcagov/beacons/pull/561
mcagov/beacons,562,Bump @azure/msal-browser from 2.28.1 to 2.38.0 in /backoffice,2023-08-07 21:43:59,https://github.com/mcagov/beacons/pull/562
mcagov/beacons,563,Bump express from 4.18.1 to 4.18.2 in /backoffice,2023-08-07 21:44:51,https://github.com/mcagov/beacons/pull/563
mcagov/beacons,564,Bump @types/jest from 27.5.2 to 29.5.3 in /backoffice,2023-08-07 21:45:28,https://github.com/mcagov/beacons/pull/564
mcagov/beacons,565,Bump lint-staged from 11.2.6 to 13.2.3 in /backoffice,2023-08-07 21:46:06,https://github.com/mcagov/beacons/pull/565
mcagov/beacons,566,Bump hashicorp/aws from 4.28.0 to 5.12.0 in /maintenance-page,2023-08-14 21:45:50,https://github.com/mcagov/beacons/pull/566
mcagov/beacons,567,Bump lint-staged from 11.2.6 to 14.0.0 in /backoffice,2023-08-14 21:54:21,https://github.com/mcagov/beacons/pull/567
mcagov/beacons,568,Bump io.spring.dependency-management from 1.0.11.RELEASE to 1.1.3 in /service,2023-08-14 21:59:07,https://github.com/mcagov/beacons/pull/568
mcagov/beacons,569,Bump @azure/msal-browser from 2.28.1 to 2.38.1 in /backoffice,2023-08-14 21:59:38,https://github.com/mcagov/beacons/pull/569
mcagov/beacons,570,Bump nginx from 1.21.6 to 1.25.2 in /opensearch/proxy,2023-08-21 21:22:53,https://github.com/mcagov/beacons/pull/570
mcagov/beacons,571,Bump hashicorp/aws from 4.28.0 to 5.13.1 in /maintenance-page,2023-08-21 21:27:27,https://github.com/mcagov/beacons/pull/571
mcagov/beacons,572,Bump cypress-io/github-action from 5 to 6,2023-08-21 21:41:41,https://github.com/mcagov/beacons/pull/572
mcagov/beacons,573,Bump lint-staged from 11.2.6 to 14.0.1 in /backoffice,2023-08-21 21:44:24,https://github.com/mcagov/beacons/pull/573
mcagov/beacons,574,Bump cypress from 9.7.0 to 12.17.4,2023-08-21 21:47:22,https://github.com/mcagov/beacons/pull/574
mcagov/beacons,575,Bump prettier-plugin-java from 1.6.2 to 2.3.0,2023-08-21 21:47:32,https://github.com/mcagov/beacons/pull/575
mcagov/beacons,576,Bump hashicorp/aws from 4.28.0 to 5.14.0 in /maintenance-page,2023-08-28 21:07:51,https://github.com/mcagov/beacons/pull/576
mcagov/beacons,577,Bump typescript from 4.8.2 to 5.2.2,2023-08-28 21:22:47,https://github.com/mcagov/beacons/pull/577
mcagov/beacons,578,Bump org.springframework.boot:spring-boot-starter-web from 2.6.6 to 3.1.3 in /service,2023-08-28 21:24:26,https://github.com/mcagov/beacons/pull/578
mcagov/beacons,579,Bump org.springframework.boot:spring-boot-starter-data-rest from 2.6.6 to 3.1.3 in /service,2023-08-28 21:24:47,https://github.com/mcagov/beacons/pull/579
mcagov/beacons,580,Bump org.springframework.boot:spring-boot-starter-test from 2.6.7 to 3.1.3 in /service,2023-08-28 21:25:22,https://github.com/mcagov/beacons/pull/580
mcagov/beacons,581,Bump @types/jest from 27.5.2 to 29.5.4 in /backoffice,2023-08-28 21:41:27,https://github.com/mcagov/beacons/pull/581
mcagov/beacons,582,Bump @azure/msal-browser from 2.28.1 to 2.38.2 in /backoffice,2023-08-28 21:41:58,https://github.com/mcagov/beacons/pull/582
mcagov/beacons,583,Bump aws-actions/configure-aws-credentials from 2 to 3,2023-08-28 21:56:44,https://github.com/mcagov/beacons/pull/583
mcagov/beacons,584,Bump @adobe/css-tools from 4.0.1 to 4.3.1 in /backoffice,2023-08-30 00:22:35,https://github.com/mcagov/beacons/pull/584
mcagov/beacons,585,Ah mui table,2023-08-31 10:30:33,https://github.com/mcagov/beacons/pull/585
mcagov/beacons,586,Bump word-wrap from 1.2.3 to 1.2.5 in /webapp,2023-08-31 10:32:43,https://github.com/mcagov/beacons/pull/586
mcagov/beacons,587,Bump semver from 5.7.1 to 5.7.2 in /webapp,2023-08-31 10:32:43,https://github.com/mcagov/beacons/pull/587
mcagov/beacons,588,Bump semver from 5.7.1 to 5.7.2 in /backoffice,2023-08-31 10:32:48,https://github.com/mcagov/beacons/pull/588
mcagov/beacons,589,Bump @cypress/request and cypress,2023-08-31 10:32:49,https://github.com/mcagov/beacons/pull/589
mcagov/beacons,590,Bump @cypress/request and cypress in /webapp,2023-08-31 10:33:16,https://github.com/mcagov/beacons/pull/590
mcagov/beacons,591,Bump @cypress/request and cypress in /tests,2023-08-31 10:33:18,https://github.com/mcagov/beacons/pull/591
mcagov/beacons,592,Bump word-wrap from 1.2.3 to 1.2.5 in /backoffice,2023-08-31 10:33:25,https://github.com/mcagov/beacons/pull/592
mcagov/beacons,593,updates,2023-08-31 11:35:43,https://github.com/mcagov/beacons/pull/593
mcagov/beacons,594,Add default toolbar to Account Holder table,2023-08-31 14:50:17,https://github.com/mcagov/beacons/pull/594
mcagov/beacons,595,Bump actions/checkout from 3 to 4,2023-09-04 21:19:19,https://github.com/mcagov/beacons/pull/595
mcagov/beacons,596,Bump hashicorp/aws from 4.28.0 to 5.15.0 in /maintenance-page,2023-09-04 21:41:12,https://github.com/mcagov/beacons/pull/596
mcagov/beacons,597,Bump prettier-plugin-java from 1.6.2 to 2.3.1,2023-09-04 21:42:12,https://github.com/mcagov/beacons/pull/597
mcagov/beacons,598,Long hexid label changes,2023-09-08 14:50:11,https://github.com/mcagov/beacons/pull/598
mcagov/beacons,599,760 hex id length increase,2023-09-08 14:54:00,https://github.com/mcagov/beacons/pull/599
mcagov/beacons,600,Bump hashicorp/aws from 4.28.0 to 5.16.1 in /maintenance-page,2023-09-11 21:18:36,https://github.com/mcagov/beacons/pull/600
mcagov/beacons,601,Bump aws-actions/configure-aws-credentials from 2 to 4,2023-09-18 21:16:25,https://github.com/mcagov/beacons/pull/601
mcagov/beacons,602,Bump docker/build-push-action from 4 to 5,2023-09-18 21:16:28,https://github.com/mcagov/beacons/pull/602
mcagov/beacons,603,Bump docker/login-action from 2 to 3,2023-09-18 21:16:32,https://github.com/mcagov/beacons/pull/603
mcagov/beacons,604,Bump hashicorp/aws from 4.28.0 to 5.17.0 in /maintenance-page,2023-09-18 21:21:56,https://github.com/mcagov/beacons/pull/604
mcagov/beacons,605,Bump @types/jest from 27.5.2 to 29.5.5 in /backoffice,2023-09-18 21:52:26,https://github.com/mcagov/beacons/pull/605
mcagov/beacons,606,Bump org.springframework.boot:spring-boot-starter-web from 2.6.6 to 3.1.4 in /service,2023-09-25 21:33:34,https://github.com/mcagov/beacons/pull/606
mcagov/beacons,607,Bump org.springframework.boot:spring-boot-starter-data-rest from 2.6.6 to 3.1.4 in /service,2023-09-25 21:33:45,https://github.com/mcagov/beacons/pull/607
mcagov/beacons,608,Bump org.springframework.boot:spring-boot-starter-test from 2.6.7 to 3.1.4 in /service,2023-09-25 21:34:25,https://github.com/mcagov/beacons/pull/608
mcagov/beacons,609,Bump hashicorp/aws from 4.28.0 to 5.19.0 in /maintenance-page,2023-10-02 21:06:30,https://github.com/mcagov/beacons/pull/609
mcagov/beacons,610,Bump tough-cookie from 4.1.2 to 4.1.3 in /backoffice,2023-10-03 13:37:55,https://github.com/mcagov/beacons/pull/610
mcagov/beacons,611,Bump tough-cookie and @cypress/request,2023-10-03 13:38:13,https://github.com/mcagov/beacons/pull/611
mcagov/beacons,612,Align beacon count column in Account Holder Table to the left,2023-10-03 15:04:15,https://github.com/mcagov/beacons/pull/612
mcagov/beacons,613,Bump postcss and next in /webapp,2023-10-03 15:36:29,https://github.com/mcagov/beacons/pull/613
mcagov/beacons,614,Conditional disabling of delete button added,2023-10-04 10:18:14,https://github.com/mcagov/beacons/pull/614
mcagov/beacons,615,Update Second Generation checkbox,2023-10-05 14:30:16,https://github.com/mcagov/beacons/pull/615
mcagov/beacons,616,Only get the most recent claim when joining,2023-10-06 10:58:46,https://github.com/mcagov/beacons/pull/616
mcagov/beacons,617,Bump hashicorp/aws from 4.28.0 to 5.20.0 in /maintenance-page,2023-10-09 21:11:54,https://github.com/mcagov/beacons/pull/617
hoshotakamoto/banzukesurfing,1,Create index.html,2023-07-01 18:29:36,https://github.com/hoshotakamoto/banzukesurfing/pull/1
hoshotakamoto/banzukesurfing,2,Create game.js,2023-07-01 18:33:31,https://github.com/hoshotakamoto/banzukesurfing/pull/2
hoshotakamoto/banzukesurfing,3,Unit Test Setup: jest,2023-07-03 06:44:40,https://github.com/hoshotakamoto/banzukesurfing/pull/3
hoshotakamoto/banzukesurfing,4,Incorporate local storage to put some state in the game.,2023-07-03 06:57:07,https://github.com/hoshotakamoto/banzukesurfing/pull/4
hoshotakamoto/banzukesurfing,5,Addressing module not defined error in browser.,2023-07-03 15:59:32,https://github.com/hoshotakamoto/banzukesurfing/pull/5
hoshotakamoto/banzukesurfing,6,Update index.html,2023-07-03 16:29:16,https://github.com/hoshotakamoto/banzukesurfing/pull/6
hoshotakamoto/banzukesurfing,7,Add more stuff to look at.,2023-07-03 18:44:13,https://github.com/hoshotakamoto/banzukesurfing/pull/7
hoshotakamoto/banzukesurfing,8,Refactoring for interactivity.,2023-07-03 20:12:31,https://github.com/hoshotakamoto/banzukesurfing/pull/8
hoshotakamoto/banzukesurfing,9,Set up npm test in a github action.,2023-07-04 20:15:49,https://github.com/hoshotakamoto/banzukesurfing/pull/9
hoshotakamoto/banzukesurfing,10,Deploy the HTML on pull requests.,2023-07-04 20:54:51,https://github.com/hoshotakamoto/banzukesurfing/pull/10
hoshotakamoto/banzukesurfing,11,Get backfilledResults to show non-empty.,2023-07-04 21:34:57,https://github.com/hoshotakamoto/banzukesurfing/pull/11
hoshotakamoto/banzukesurfing,12,Create user.js and user.test.js,2023-07-04 22:07:17,https://github.com/hoshotakamoto/banzukesurfing/pull/12
hoshotakamoto/banzukesurfing,13,Move switchUser over to user.js and test it.,2023-07-04 22:17:32,https://github.com/hoshotakamoto/banzukesurfing/pull/13
hoshotakamoto/banzukesurfing,14,Integrate the new user.js into game.js and dedupe logic.,2023-07-04 22:30:52,https://github.com/hoshotakamoto/banzukesurfing/pull/14
hoshotakamoto/banzukesurfing,15,Display full localStorage instead of 1 user.,2023-07-04 23:04:26,https://github.com/hoshotakamoto/banzukesurfing/pull/15
hoshotakamoto/banzukesurfing,16,Better object model - add wave.js and basho.js,2023-07-05 04:37:54,https://github.com/hoshotakamoto/banzukesurfing/pull/16
hoshotakamoto/banzukesurfing,17,Create pick.js,2023-07-05 17:51:37,https://github.com/hoshotakamoto/banzukesurfing/pull/17
hoshotakamoto/banzukesurfing,18,Set up wave portal.,2023-07-05 18:06:11,https://github.com/hoshotakamoto/banzukesurfing/pull/18
hoshotakamoto/banzukesurfing,19,Update index.html,2023-09-14 22:18:18,https://github.com/hoshotakamoto/banzukesurfing/pull/19
VOICEVOX/pyopenjtalk,1,windowsのパスシステムでも読み込めるように変更,2021-12-16 17:25:42,https://github.com/VOICEVOX/pyopenjtalk/pull/1
VOICEVOX/pyopenjtalk,2,ユーザー辞書機能の追加,2021-12-16 17:30:29,https://github.com/VOICEVOX/pyopenjtalk/pull/2
VOICEVOX/pyopenjtalk,3,ユーザー辞書機能の追加（再PR）,2021-12-17 13:42:32,https://github.com/VOICEVOX/pyopenjtalk/pull/3
VOICEVOX/pyopenjtalk,4,remove numpy version limit,2022-01-08 16:53:10,https://github.com/VOICEVOX/pyopenjtalk/pull/4
VOICEVOX/pyopenjtalk,5,ユーザー辞書の適用をやめる関数を追加,2022-01-24 12:31:28,https://github.com/VOICEVOX/pyopenjtalk/pull/5
VOICEVOX/pyopenjtalk,6,openjtalkを1.11にアップデート,2022-01-31 15:54:37,https://github.com/VOICEVOX/pyopenjtalk/pull/6
VOICEVOX/pyopenjtalk,7,"Revert ""openjtalkを1.11にアップデート (#6)""",2022-01-31 16:23:16,https://github.com/VOICEVOX/pyopenjtalk/pull/7
VOICEVOX/pyopenjtalk,8,Submoduleを更新してopenjtalk1.11にアップデート,2022-01-31 16:50:47,https://github.com/VOICEVOX/pyopenjtalk/pull/8
VOICEVOX/pyopenjtalk,9,辞書を正規化する,2022-02-08 22:46:52,https://github.com/VOICEVOX/pyopenjtalk/pull/9
VOICEVOX/pyopenjtalk,10,use safer text2mecab,2022-04-14 10:41:52,https://github.com/VOICEVOX/pyopenjtalk/pull/10
VOICEVOX/pyopenjtalk,11,#384 openjtalk::run_frontend入力バイト数(<=8192)チェックの追加,2022-04-15 14:18:31,https://github.com/VOICEVOX/pyopenjtalk/pull/11
VOICEVOX/pyopenjtalk,12,openjtalkを更新,2022-06-21 15:47:31,https://github.com/VOICEVOX/pyopenjtalk/pull/12
VOICEVOX/pyopenjtalk,13,Merge r9y9 0.2.0,2022-06-21 16:23:30,https://github.com/VOICEVOX/pyopenjtalk/pull/13
VOICEVOX/pyopenjtalk,14,openjtalkのパスUTF化に追従する,2022-09-10 14:42:52,https://github.com/VOICEVOX/pyopenjtalk/pull/14
VOICEVOX/pyopenjtalk,16,Merge r9y9 0.3.0,2023-02-02 01:06:43,https://github.com/VOICEVOX/pyopenjtalk/pull/16
VOICEVOX/pyopenjtalk,17,Fork先と間違えてPR出してしまいました。大変失礼しました。,2023-06-01 06:26:49,https://github.com/VOICEVOX/pyopenjtalk/pull/17
VOICEVOX/pyopenjtalk,18,BLD: ビルド時に使用するcythonバージョンを制限する,2023-07-18 10:09:33,https://github.com/VOICEVOX/pyopenjtalk/pull/18
VOICEVOX/pyopenjtalk,19,MSVC 14.37の仕様変更への対応,2023-09-08 08:22:33,https://github.com/VOICEVOX/pyopenjtalk/pull/19
VOICEVOX/pyopenjtalk,20,Merge upstream 0.3.2,2023-09-08 15:00:43,https://github.com/VOICEVOX/pyopenjtalk/pull/20
Wissididom/Bonbon-Reminder-StreamElements,1,Migrate to use StreamElements IDs in `.env` instead of twitch loginnames,2023-05-04 13:18:45,https://github.com/Wissididom/Bonbon-Reminder-StreamElements/pull/1
Wissididom/Bonbon-Reminder-StreamElements,2,Add prettier for formatting,2023-07-08 20:02:34,https://github.com/Wissididom/Bonbon-Reminder-StreamElements/pull/2
FixMyBerlin/atlas-app,1,"Rework system to use a central `mapDataConfig`, update UI design",2022-08-31 04:39:10,https://github.com/FixMyBerlin/atlas-app/pull/1
FixMyBerlin/atlas-app,6,Optimistic update,2022-11-21 20:51:45,https://github.com/FixMyBerlin/atlas-app/pull/6
FixMyBerlin/atlas-app,7,Optimistic update — merge,2022-11-22 09:19:44,https://github.com/FixMyBerlin/atlas-app/pull/7
FixMyBerlin/atlas-app,8,25-11-2022: First Release,2022-11-25 13:59:57,https://github.com/FixMyBerlin/atlas-app/pull/8
FixMyBerlin/atlas-app,9,Release 2022-11-30,2022-11-30 14:04:35,https://github.com/FixMyBerlin/atlas-app/pull/9
FixMyBerlin/atlas-app,10,Release 2022-11-30b,2022-11-30 14:44:34,https://github.com/FixMyBerlin/atlas-app/pull/10
FixMyBerlin/atlas-app,11,Release 2022-12-07,2022-12-07 13:28:02,https://github.com/FixMyBerlin/atlas-app/pull/11
FixMyBerlin/atlas-app,12,Bikelane centerline data,2022-12-19 15:51:33,https://github.com/FixMyBerlin/atlas-app/pull/12
FixMyBerlin/atlas-app,13,WIP: Calculator Feature for Parking Data,2023-02-02 15:18:38,https://github.com/FixMyBerlin/atlas-app/pull/13
FixMyBerlin/atlas-app,14,Release 2023-03-09,2023-03-09 13:51:43,https://github.com/FixMyBerlin/atlas-app/pull/14
FixMyBerlin/atlas-app,15,Release 2023-03-09,2023-03-09 15:58:57,https://github.com/FixMyBerlin/atlas-app/pull/15
FixMyBerlin/atlas-app,16,Release 2023-03-11,2023-03-11 12:38:19,https://github.com/FixMyBerlin/atlas-app/pull/16
FixMyBerlin/atlas-app,17,Provide more translations; some fixes/appovements,2023-03-12 22:56:31,https://github.com/FixMyBerlin/atlas-app/pull/17
FixMyBerlin/atlas-app,18,Define Layer Order based on Geometry Type,2023-03-13 12:21:18,https://github.com/FixMyBerlin/atlas-app/pull/18
FixMyBerlin/atlas-app,19,Release 2023-04-14,2023-03-14 08:31:55,https://github.com/FixMyBerlin/atlas-app/pull/19
FixMyBerlin/atlas-app,20,Comment option in verification dialog,2023-03-14 16:24:59,https://github.com/FixMyBerlin/atlas-app/pull/20
FixMyBerlin/atlas-app,21,Release 2023-03-15 +Comments,2023-03-15 21:36:26,https://github.com/FixMyBerlin/atlas-app/pull/21
FixMyBerlin/atlas-app,22,Release 2023-03-20,2023-03-20 08:08:07,https://github.com/FixMyBerlin/atlas-app/pull/22
FixMyBerlin/atlas-app,29,Release 2023-03-31,2023-03-29 11:32:05,https://github.com/FixMyBerlin/atlas-app/pull/29
FixMyBerlin/atlas-app,30,Release 2023-03-29,2023-03-29 14:55:19,https://github.com/FixMyBerlin/atlas-app/pull/30
FixMyBerlin/atlas-app,31,Release 2023-03-31,2023-03-31 12:28:09,https://github.com/FixMyBerlin/atlas-app/pull/31
FixMyBerlin/atlas-app,32,Release 2023-04-15,2023-04-15 05:11:18,https://github.com/FixMyBerlin/atlas-app/pull/32
FixMyBerlin/atlas-app,33,Release 2023-04-27,2023-04-27 09:49:04,https://github.com/FixMyBerlin/atlas-app/pull/33
FixMyBerlin/atlas-app,34,Release 2023-05-11,2023-05-11 11:09:48,https://github.com/FixMyBerlin/atlas-app/pull/34
FixMyBerlin/atlas-app,35,Release 2023-06-01,2023-06-01 09:13:46,https://github.com/FixMyBerlin/atlas-app/pull/35
FixMyBerlin/atlas-app,37,Release 2023-06-07,2023-06-07 12:53:15,https://github.com/FixMyBerlin/atlas-app/pull/37
FixMyBerlin/atlas-app,38,Release 2023-06-07,2023-06-07 13:49:51,https://github.com/FixMyBerlin/atlas-app/pull/38
FixMyBerlin/atlas-app,39,Release 2023-07-11,2023-07-11 12:38:39,https://github.com/FixMyBerlin/atlas-app/pull/39
FixMyBerlin/atlas-app,40,Add new user,2023-07-12 10:12:54,https://github.com/FixMyBerlin/atlas-app/pull/40
FixMyBerlin/atlas-app,41,Release 2023-07-17,2023-07-17 12:50:49,https://github.com/FixMyBerlin/atlas-app/pull/41
FixMyBerlin/atlas-app,42,"Update config to handle new stats attributes (on_kerb, half_on_kerb)",2023-07-23 19:55:22,https://github.com/FixMyBerlin/atlas-app/pull/42
FixMyBerlin/atlas-app,43,Release 2023-08-01,2023-08-01 12:04:44,https://github.com/FixMyBerlin/atlas-app/pull/43
FixMyBerlin/atlas-app,44,Release 2023-08-29 +OsmNotes +UI changes +Data changes,2023-08-03 11:28:40,https://github.com/FixMyBerlin/atlas-app/pull/44
FixMyBerlin/atlas-app,45,Add OSM Notes Layer,2023-08-14 07:32:55,https://github.com/FixMyBerlin/atlas-app/pull/45
FixMyBerlin/atlas-app,46,Release 2023-08-30,2023-08-30 09:22:55,https://github.com/FixMyBerlin/atlas-app/pull/46
FixMyBerlin/atlas-app,47,chore: update address,2023-09-15 14:04:03,https://github.com/FixMyBerlin/atlas-app/pull/47
FixMyBerlin/atlas-app,48,Migrate atlas to BlitzJS [skip ci],2023-09-25 16:35:08,https://github.com/FixMyBerlin/atlas-app/pull/48
laravel-json-api/core,1,[Feature] Add initial resource object implementation,2020-04-23 08:43:37,https://github.com/laravel-json-api/core/pull/1
laravel-json-api/core,2,[Feature] Serialize resources using schemas,2021-01-30 16:30:19,https://github.com/laravel-json-api/core/pull/2
laravel-json-api/core,3,Resolve the server from the container,2021-02-24 13:30:44,https://github.com/laravel-json-api/core/pull/3
laravel-json-api/core,5,Add ability to override the request,2021-04-22 17:13:37,https://github.com/laravel-json-api/core/pull/5
laravel-json-api/core,7,Fix return types for PHP 8.1,2022-01-03 23:12:24,https://github.com/laravel-json-api/core/pull/7
laravel-json-api/core,8,feat: allow conditionally setting eager load,2023-01-06 14:35:26,https://github.com/laravel-json-api/core/pull/8
laravel-json-api/core,9,Allow stdClass input values for ArrayHash properties,2023-03-04 16:48:08,https://github.com/laravel-json-api/core/pull/9
laravel-json-api/core,10,Use correct resolver for type,2023-03-27 14:24:18,https://github.com/laravel-json-api/core/pull/10
laravel-json-api/core,11,"feat: add commands, queries and actions",2023-06-04 16:28:12,https://github.com/laravel-json-api/core/pull/11
