RepoName,PR Number,PR URL,State,CommentsCount,CommitsTotalCount,Duration Created to Closed,Duration Created to Merged
PostHog/posthog.com,6460,https://github.com/PostHog/posthog.com/pull/6460,OPEN,13,17,,
PostHog/posthog.com,6462,https://github.com/PostHog/posthog.com/pull/6462,MERGED,2,2,18:41:53,18:41:53
PostHog/posthog.com,6464,https://github.com/PostHog/posthog.com/pull/6464,MERGED,1,2,"1 day, 16:07:43","1 day, 16:07:43"
PostHog/posthog.com,6465,https://github.com/PostHog/posthog.com/pull/6465,MERGED,1,5,"1 day, 21:50:05","1 day, 21:50:05"
CodeIntelligenceTesting/cifuzz,836,https://github.com/CodeIntelligenceTesting/cifuzz/pull/836,CLOSED,0,1,0:21:14,
CodeIntelligenceTesting/cifuzz,837,https://github.com/CodeIntelligenceTesting/cifuzz/pull/837,MERGED,0,3,"5 days, 23:29:17","5 days, 23:29:17"
CodeIntelligenceTesting/cifuzz,839,https://github.com/CodeIntelligenceTesting/cifuzz/pull/839,MERGED,2,4,"6 days, 19:29:40","6 days, 19:29:40"
PolicyEngine/policyengine-us,2748,https://github.com/PolicyEngine/policyengine-us/pull/2748,CLOSED,0,4,"1 day, 23:37:52",
PolicyEngine/policyengine-us,2749,https://github.com/PolicyEngine/policyengine-us/pull/2749,CLOSED,0,36,0:20:31,
PolicyEngine/policyengine-us,2750,https://github.com/PolicyEngine/policyengine-us/pull/2750,MERGED,1,26,"18 days, 23:10:45","18 days, 23:10:45"
PolicyEngine/policyengine-us,2752,https://github.com/PolicyEngine/policyengine-us/pull/2752,MERGED,1,1,0:16:27,0:16:27
PolicyEngine/policyengine-us,2755,https://github.com/PolicyEngine/policyengine-us/pull/2755,MERGED,1,3,1:09:01,1:09:01
PolicyEngine/policyengine-us,2757,https://github.com/PolicyEngine/policyengine-us/pull/2757,MERGED,1,11,3:11:51,3:11:51
PolicyEngine/policyengine-us,2758,https://github.com/PolicyEngine/policyengine-us/pull/2758,MERGED,1,5,12:38:48,12:38:48
PolicyEngine/policyengine-us,2759,https://github.com/PolicyEngine/policyengine-us/pull/2759,CLOSED,2,9,"11 days, 23:24:54",
PolicyEngine/policyengine-us,2763,https://github.com/PolicyEngine/policyengine-us/pull/2763,MERGED,1,18,"18 days, 0:37:37","18 days, 0:37:37"
PolicyEngine/policyengine-us,2765,https://github.com/PolicyEngine/policyengine-us/pull/2765,MERGED,2,22,"21 days, 19:51:50","21 days, 19:51:50"
picobyte/stable-diffusion-webui-wd14-tagger,3,https://github.com/picobyte/stable-diffusion-webui-wd14-tagger/pull/3,MERGED,0,12,0:01:22,0:01:22
Theta-Limited/OpenAthenaAndroid,81,https://github.com/Theta-Limited/OpenAthenaAndroid/pull/81,CLOSED,1,1,2:17:37,
Theta-Limited/OpenAthenaAndroid,83,https://github.com/Theta-Limited/OpenAthenaAndroid/pull/83,CLOSED,1,1,0:59:43,
Theta-Limited/OpenAthenaAndroid,87,https://github.com/Theta-Limited/OpenAthenaAndroid/pull/87,MERGED,0,8,0:00:32,0:00:32
Theta-Limited/OpenAthenaAndroid,89,https://github.com/Theta-Limited/OpenAthenaAndroid/pull/89,CLOSED,1,1,1:08:12,
Theta-Limited/OpenAthenaAndroid,90,https://github.com/Theta-Limited/OpenAthenaAndroid/pull/90,CLOSED,1,1,1:06:16,
PaulRBerg/prb-proxy,117,https://github.com/PaulRBerg/prb-proxy/pull/117,CLOSED,1,1,6:52:13,
PaulRBerg/prb-proxy,118,https://github.com/PaulRBerg/prb-proxy/pull/118,MERGED,1,1,"11 days, 1:02:17","11 days, 1:02:17"
rails/rails,48575,https://github.com/rails/rails/pull/48575,MERGED,0,2,"1 day, 14:02:18","1 day, 14:02:17"
rails/rails,48577,https://github.com/rails/rails/pull/48577,MERGED,0,1,0:40:01,0:40:01
rails/rails,48578,https://github.com/rails/rails/pull/48578,MERGED,0,1,2:50:29,2:50:29
rails/rails,48579,https://github.com/rails/rails/pull/48579,MERGED,0,1,1:04:58,1:04:58
rails/rails,48580,https://github.com/rails/rails/pull/48580,MERGED,0,1,0:20:09,0:20:09
rails/rails,48582,https://github.com/rails/rails/pull/48582,OPEN,5,1,,
rails/rails,48583,https://github.com/rails/rails/pull/48583,OPEN,0,1,,
mdn/content,27057,https://github.com/mdn/content/pull/27057,MERGED,1,1,16:28:02,16:28:01
mdn/content,27058,https://github.com/mdn/content/pull/27058,MERGED,2,8,"6 days, 23:45:55","6 days, 23:45:55"
mdn/content,27060,https://github.com/mdn/content/pull/27060,CLOSED,0,2,0:03:24,
mdn/content,27061,https://github.com/mdn/content/pull/27061,CLOSED,2,1,"32 days, 9:26:32",
mdn/content,27062,https://github.com/mdn/content/pull/27062,MERGED,2,1,3:55:28,3:55:28
mdn/content,27063,https://github.com/mdn/content/pull/27063,MERGED,2,4,"17 days, 22:53:51","17 days, 22:53:51"
mdn/content,27064,https://github.com/mdn/content/pull/27064,MERGED,1,3,5:54:55,5:54:55
mdn/content,27065,https://github.com/mdn/content/pull/27065,MERGED,3,2,"2 days, 2:17:18","2 days, 2:17:18"
mdn/content,27066,https://github.com/mdn/content/pull/27066,CLOSED,0,1,1:05:55,
mdn/content,27067,https://github.com/mdn/content/pull/27067,MERGED,2,3,5:24:07,5:24:07
mdn/content,27068,https://github.com/mdn/content/pull/27068,MERGED,1,1,"1 day, 13:11:57","1 day, 13:11:57"
mdn/content,27071,https://github.com/mdn/content/pull/27071,MERGED,1,3,2:50:49,2:50:49
mdn/content,27072,https://github.com/mdn/content/pull/27072,MERGED,0,1,0:09:00,0:09:00
mdn/content,27073,https://github.com/mdn/content/pull/27073,MERGED,1,1,"5 days, 10:20:29","5 days, 10:20:29"
mdn/content,27074,https://github.com/mdn/content/pull/27074,CLOSED,0,1,13:10:51,
mdn/content,27075,https://github.com/mdn/content/pull/27075,MERGED,5,51,"25 days, 13:04:33","25 days, 13:04:33"
mdn/content,27076,https://github.com/mdn/content/pull/27076,MERGED,2,2,"13 days, 22:35:29","13 days, 22:35:29"
mdn/content,27077,https://github.com/mdn/content/pull/27077,MERGED,1,1,5:48:40,5:48:40
mdn/content,27078,https://github.com/mdn/content/pull/27078,CLOSED,2,1,9:15:39,
mdn/content,27080,https://github.com/mdn/content/pull/27080,MERGED,1,1,4:33:21,4:33:21
mdn/content,27081,https://github.com/mdn/content/pull/27081,MERGED,2,2,6:32:37,6:32:37
mdn/content,27082,https://github.com/mdn/content/pull/27082,MERGED,2,1,7:35:35,7:35:35
mdn/content,27083,https://github.com/mdn/content/pull/27083,MERGED,1,2,"39 days, 2:24:48","39 days, 2:24:48"
mdn/content,27084,https://github.com/mdn/content/pull/27084,MERGED,1,2,"8 days, 19:22:37","8 days, 19:22:36"
jhipster/generator-jhipster,22417,https://github.com/jhipster/generator-jhipster/pull/22417,MERGED,0,1,1:19:05,1:19:05
jhipster/generator-jhipster,22418,https://github.com/jhipster/generator-jhipster/pull/22418,MERGED,0,1,0:59:20,0:59:19
jhipster/generator-jhipster,22419,https://github.com/jhipster/generator-jhipster/pull/22419,MERGED,0,1,1:10:25,1:10:25
jhipster/generator-jhipster,22420,https://github.com/jhipster/generator-jhipster/pull/22420,MERGED,0,1,1:10:18,1:10:18
jhipster/generator-jhipster,22421,https://github.com/jhipster/generator-jhipster/pull/22421,MERGED,0,1,0:34:01,0:34:00
jhipster/generator-jhipster,22422,https://github.com/jhipster/generator-jhipster/pull/22422,MERGED,0,1,0:40:21,0:40:21
jhipster/generator-jhipster,22423,https://github.com/jhipster/generator-jhipster/pull/22423,MERGED,0,1,0:36:29,0:36:29
jhipster/generator-jhipster,22424,https://github.com/jhipster/generator-jhipster/pull/22424,MERGED,0,1,0:41:56,0:41:56
jhipster/generator-jhipster,22425,https://github.com/jhipster/generator-jhipster/pull/22425,MERGED,0,1,0:51:45,0:51:45
jhipster/generator-jhipster,22427,https://github.com/jhipster/generator-jhipster/pull/22427,MERGED,0,1,0:56:14,0:56:14
jhipster/generator-jhipster,22428,https://github.com/jhipster/generator-jhipster/pull/22428,MERGED,0,1,7:31:17,7:31:17
jhipster/generator-jhipster,22430,https://github.com/jhipster/generator-jhipster/pull/22430,MERGED,0,1,0:29:20,0:29:20
jhipster/generator-jhipster,22431,https://github.com/jhipster/generator-jhipster/pull/22431,MERGED,0,1,0:07:56,0:07:56
jhipster/generator-jhipster,22432,https://github.com/jhipster/generator-jhipster/pull/22432,MERGED,0,1,0:46:51,0:46:51
jhipster/generator-jhipster,22433,https://github.com/jhipster/generator-jhipster/pull/22433,MERGED,0,1,0:08:24,0:08:24
jhipster/generator-jhipster,22434,https://github.com/jhipster/generator-jhipster/pull/22434,MERGED,0,1,0:09:40,0:09:40
dotCMS/core,25431,https://github.com/dotCMS/core/pull/25431,MERGED,1,3,"4 days, 14:36:48","4 days, 14:36:48"
dotCMS/core,25435,https://github.com/dotCMS/core/pull/25435,MERGED,1,7,"3 days, 23:17:43","3 days, 23:17:43"
dotCMS/core,25436,https://github.com/dotCMS/core/pull/25436,MERGED,2,3,20:38:53,20:38:53
dotCMS/core,25438,https://github.com/dotCMS/core/pull/25438,CLOSED,1,4,"5 days, 22:38:11",
binary-com/deriv-app,8994,https://github.com/binary-com/deriv-app/pull/8994,CLOSED,4,1,9:37:43,
binary-com/deriv-app,8995,https://github.com/binary-com/deriv-app/pull/8995,MERGED,7,2,"9 days, 4:32:46","9 days, 4:32:46"
binary-com/deriv-app,8996,https://github.com/binary-com/deriv-app/pull/8996,MERGED,12,25,"55 days, 6:53:39","55 days, 6:53:39"
binary-com/deriv-app,8997,https://github.com/binary-com/deriv-app/pull/8997,MERGED,6,8,"17 days, 1:15:17","17 days, 1:15:17"
binary-com/deriv-app,8998,https://github.com/binary-com/deriv-app/pull/8998,MERGED,8,45,"64 days, 5:06:45","64 days, 5:06:45"
binary-com/deriv-app,8999,https://github.com/binary-com/deriv-app/pull/8999,CLOSED,3,1,0:31:32,
binary-com/deriv-app,9000,https://github.com/binary-com/deriv-app/pull/9000,MERGED,10,2,"38 days, 2:42:44","38 days, 2:42:44"
binary-com/deriv-app,9001,https://github.com/binary-com/deriv-app/pull/9001,MERGED,7,12,"30 days, 23:44:23","30 days, 23:44:23"
binary-com/deriv-app,9002,https://github.com/binary-com/deriv-app/pull/9002,CLOSED,4,1,"1 day, 23:08:47",
binary-com/deriv-app,9003,https://github.com/binary-com/deriv-app/pull/9003,MERGED,5,28,"20 days, 19:10:00","20 days, 19:09:59"
binary-com/deriv-app,9004,https://github.com/binary-com/deriv-app/pull/9004,MERGED,4,1,0:25:19,0:25:19
binary-com/deriv-app,9005,https://github.com/binary-com/deriv-app/pull/9005,MERGED,2,1,16:55:19,16:55:19
binary-com/deriv-app,9006,https://github.com/binary-com/deriv-app/pull/9006,MERGED,6,19,"21 days, 20:58:08","21 days, 20:58:08"
OpenAdaptAI/OpenAdapt,225,https://github.com/OpenAdaptAI/OpenAdapt/pull/225,MERGED,0,2,"3 days, 11:14:40","3 days, 11:14:40"
OpenAdaptAI/OpenAdapt,226,https://github.com/OpenAdaptAI/OpenAdapt/pull/226,CLOSED,6,25,"27 days, 11:39:52",
osmosis-labs/osmosis-frontend,1935,https://github.com/osmosis-labs/osmosis-frontend/pull/1935,MERGED,1,13,18:38:02,18:38:02
osmosis-labs/osmosis-frontend,1937,https://github.com/osmosis-labs/osmosis-frontend/pull/1937,CLOSED,7,3,"21 days, 9:57:33",
osmosis-labs/osmosis-frontend,1938,https://github.com/osmosis-labs/osmosis-frontend/pull/1938,MERGED,4,13,"2 days, 0:08:13","2 days, 0:08:13"
osmosis-labs/osmosis-frontend,1939,https://github.com/osmosis-labs/osmosis-frontend/pull/1939,MERGED,2,11,"45 days, 2:53:08","45 days, 2:53:08"
osmosis-labs/osmosis-frontend,1940,https://github.com/osmosis-labs/osmosis-frontend/pull/1940,MERGED,1,3,"10 days, 2:17:32","10 days, 2:17:32"
roboflow/supervision,176,https://github.com/roboflow/supervision/pull/176,MERGED,8,2,18:06:27,18:06:27
roboflow/supervision,180,https://github.com/roboflow/supervision/pull/180,MERGED,19,10,"13 days, 23:41:55","13 days, 23:41:55"
nickbabcock/OhmGraphite,378,https://github.com/nickbabcock/OhmGraphite/pull/378,CLOSED,0,1,0:05:25,
openai/evals,762,https://github.com/openai/evals/pull/762,MERGED,0,1,"31 days, 17:19:48","31 days, 17:19:48"
openai/evals,763,https://github.com/openai/evals/pull/763,CLOSED,2,1,"56 days, 4:55:26",
openai/evals,764,https://github.com/openai/evals/pull/764,MERGED,2,5,"43 days, 11:34:36","43 days, 11:34:36"
openai/evals,766,https://github.com/openai/evals/pull/766,CLOSED,0,1,0:02:14,
openai/evals,767,https://github.com/openai/evals/pull/767,CLOSED,2,1,"56 days, 1:27:09",
openai/evals,770,https://github.com/openai/evals/pull/770,MERGED,10,17,"51 days, 16:36:25","51 days, 16:36:25"
openai/evals,772,https://github.com/openai/evals/pull/772,CLOSED,1,1,"55 days, 20:09:13",
openai/evals,773,https://github.com/openai/evals/pull/773,CLOSED,1,3,"57 days, 5:58:08",
openai/evals,774,https://github.com/openai/evals/pull/774,MERGED,0,1,"38 days, 2:42:24","38 days, 2:42:24"
openai/evals,775,https://github.com/openai/evals/pull/775,CLOSED,1,1,"40 days, 5:48:20",
openai/evals,776,https://github.com/openai/evals/pull/776,CLOSED,2,4,"1 day, 3:27:06",
openai/evals,777,https://github.com/openai/evals/pull/777,OPEN,0,2,,
openai/evals,778,https://github.com/openai/evals/pull/778,MERGED,0,1,"31 days, 1:56:46","31 days, 1:56:46"
openai/evals,779,https://github.com/openai/evals/pull/779,MERGED,0,1,"37 days, 22:28:39","37 days, 22:28:39"
openai/evals,780,https://github.com/openai/evals/pull/780,CLOSED,0,0,22:41:05,
openai/evals,781,https://github.com/openai/evals/pull/781,CLOSED,1,2,"30 days, 22:24:03",
openai/evals,783,https://github.com/openai/evals/pull/783,CLOSED,1,1,"55 days, 10:13:22",
openai/evals,784,https://github.com/openai/evals/pull/784,MERGED,8,8,"38 days, 20:35:58","38 days, 20:35:58"
openai/evals,786,https://github.com/openai/evals/pull/786,MERGED,0,2,21:27:24,21:27:24
openai/evals,788,https://github.com/openai/evals/pull/788,CLOSED,3,1,"55 days, 6:13:39",
openai/evals,789,https://github.com/openai/evals/pull/789,CLOSED,1,3,"30 days, 17:40:58",
openai/evals,790,https://github.com/openai/evals/pull/790,CLOSED,0,1,0:48:50,
openai/evals,792,https://github.com/openai/evals/pull/792,CLOSED,1,4,11:24:38,
openai/evals,793,https://github.com/openai/evals/pull/793,CLOSED,1,1,"45 days, 10:09:25",
openai/evals,794,https://github.com/openai/evals/pull/794,MERGED,0,1,"37 days, 4:54:46","37 days, 4:54:46"
openai/evals,796,https://github.com/openai/evals/pull/796,MERGED,0,2,"30 days, 4:55:57","30 days, 4:55:57"
openai/evals,797,https://github.com/openai/evals/pull/797,CLOSED,6,2,"92 days, 3:58:05",
openai/evals,798,https://github.com/openai/evals/pull/798,CLOSED,1,1,"45 days, 1:09:18",
openai/evals,799,https://github.com/openai/evals/pull/799,CLOSED,1,2,"31 days, 2:32:44",
openai/evals,800,https://github.com/openai/evals/pull/800,MERGED,0,1,0:10:58,0:10:58
openai/evals,801,https://github.com/openai/evals/pull/801,CLOSED,2,3,"54 days, 14:07:38",
openai/evals,802,https://github.com/openai/evals/pull/802,MERGED,0,1,0:16:56,0:16:56
openai/evals,803,https://github.com/openai/evals/pull/803,CLOSED,2,3,"36 days, 0:17:32",
openai/evals,804,https://github.com/openai/evals/pull/804,MERGED,0,3,4:44:11,4:44:11
openai/evals,805,https://github.com/openai/evals/pull/805,MERGED,3,1,"38 days, 23:43:05","38 days, 23:43:04"
openai/evals,806,https://github.com/openai/evals/pull/806,MERGED,0,1,"36 days, 9:34:10","36 days, 9:34:10"
openai/evals,807,https://github.com/openai/evals/pull/807,CLOSED,2,1,"28 days, 20:36:03",
openai/evals,808,https://github.com/openai/evals/pull/808,MERGED,1,7,"36 days, 7:09:23","36 days, 7:09:22"
openai/evals,809,https://github.com/openai/evals/pull/809,CLOSED,2,5,"58 days, 23:33:08",
openai/evals,810,https://github.com/openai/evals/pull/810,CLOSED,1,6,"49 days, 22:52:42",
openai/evals,811,https://github.com/openai/evals/pull/811,CLOSED,1,1,"28 days, 18:23:17",
openai/evals,812,https://github.com/openai/evals/pull/812,MERGED,0,1,"36 days, 5:12:24","36 days, 5:12:24"
openai/evals,813,https://github.com/openai/evals/pull/813,CLOSED,1,1,"28 days, 15:08:20",
openai/evals,814,https://github.com/openai/evals/pull/814,CLOSED,1,4,"49 days, 18:34:56",
openai/evals,815,https://github.com/openai/evals/pull/815,CLOSED,1,2,"28 days, 14:46:50",
openai/evals,816,https://github.com/openai/evals/pull/816,CLOSED,3,1,"49 days, 16:04:25",
openai/evals,817,https://github.com/openai/evals/pull/817,MERGED,1,2,"28 days, 17:00:02","28 days, 17:00:02"
openai/evals,819,https://github.com/openai/evals/pull/819,CLOSED,2,1,"36 days, 0:34:55",
openai/evals,821,https://github.com/openai/evals/pull/821,MERGED,2,1,"1 day, 3:16:04","1 day, 3:16:04"
openai/evals,822,https://github.com/openai/evals/pull/822,MERGED,0,1,"28 days, 1:15:25","28 days, 1:15:25"
openai/evals,823,https://github.com/openai/evals/pull/823,CLOSED,1,3,0:01:43,
openai/evals,824,https://github.com/openai/evals/pull/824,CLOSED,1,1,"53 days, 6:50:31",
openai/evals,825,https://github.com/openai/evals/pull/825,CLOSED,1,2,"1 day, 12:30:32",
openai/evals,826,https://github.com/openai/evals/pull/826,CLOSED,1,1,"40 days, 2:05:03",
openai/evals,827,https://github.com/openai/evals/pull/827,CLOSED,0,1,"22 days, 2:52:44",
openai/evals,828,https://github.com/openai/evals/pull/828,MERGED,0,1,0:04:42,0:04:42
openai/evals,829,https://github.com/openai/evals/pull/829,MERGED,0,3,10:25:28,10:25:27
openai/evals,830,https://github.com/openai/evals/pull/830,MERGED,1,9,"35 days, 21:14:57","35 days, 21:14:57"
openai/evals,831,https://github.com/openai/evals/pull/831,CLOSED,2,2,"52 days, 9:48:12",
openai/evals,833,https://github.com/openai/evals/pull/833,MERGED,4,3,"34 days, 6:01:09","34 days, 6:01:09"
openai/evals,834,https://github.com/openai/evals/pull/834,MERGED,2,8,"39 days, 17:47:49","39 days, 17:47:49"
openai/evals,835,https://github.com/openai/evals/pull/835,MERGED,4,1,"26 days, 20:55:29","26 days, 20:55:29"
openai/evals,836,https://github.com/openai/evals/pull/836,OPEN,2,1,,
openai/evals,837,https://github.com/openai/evals/pull/837,MERGED,1,2,"26 days, 17:15:53","26 days, 17:15:53"
openai/evals,838,https://github.com/openai/evals/pull/838,CLOSED,1,1,"42 days, 11:55:09",
openai/evals,839,https://github.com/openai/evals/pull/839,CLOSED,3,1,"39 days, 10:10:26",
openai/evals,841,https://github.com/openai/evals/pull/841,CLOSED,1,5,"42 days, 4:38:50",
openai/evals,842,https://github.com/openai/evals/pull/842,CLOSED,1,12,"27 days, 2:33:46",
openai/evals,843,https://github.com/openai/evals/pull/843,MERGED,2,5,"28 days, 1:56:12","28 days, 1:56:12"
openai/evals,844,https://github.com/openai/evals/pull/844,CLOSED,1,2,"3 days, 22:39:18",
openai/evals,845,https://github.com/openai/evals/pull/845,CLOSED,3,2,"27 days, 0:44:53",
openai/evals,846,https://github.com/openai/evals/pull/846,CLOSED,1,1,"53 days, 2:48:50",
openai/evals,847,https://github.com/openai/evals/pull/847,MERGED,0,2,"26 days, 23:25:47","26 days, 23:25:47"
openai/evals,849,https://github.com/openai/evals/pull/849,CLOSED,1,2,"41 days, 20:33:00",
openai/evals,850,https://github.com/openai/evals/pull/850,CLOSED,1,1,"38 days, 18:26:48",
openai/evals,851,https://github.com/openai/evals/pull/851,CLOSED,3,5,"60 days, 16:40:23",
openai/evals,852,https://github.com/openai/evals/pull/852,MERGED,3,3,"27 days, 10:40:37","27 days, 10:40:37"
openai/evals,853,https://github.com/openai/evals/pull/853,MERGED,4,3,"28 days, 14:56:38","28 days, 14:56:38"
openai/evals,854,https://github.com/openai/evals/pull/854,MERGED,0,3,"26 days, 13:30:14","26 days, 13:30:14"
openai/evals,855,https://github.com/openai/evals/pull/855,MERGED,0,2,"27 days, 5:44:09","27 days, 5:44:09"
openai/evals,856,https://github.com/openai/evals/pull/856,CLOSED,2,1,"26 days, 1:23:13",
openai/evals,857,https://github.com/openai/evals/pull/857,CLOSED,0,193,0:26:45,
openai/evals,858,https://github.com/openai/evals/pull/858,CLOSED,1,2,"27 days, 6:21:03",
openai/evals,859,https://github.com/openai/evals/pull/859,MERGED,2,1,"26 days, 1:53:24","26 days, 1:53:24"
openai/evals,860,https://github.com/openai/evals/pull/860,MERGED,1,2,"26 days, 23:48:23","26 days, 23:48:23"
openai/evals,861,https://github.com/openai/evals/pull/861,MERGED,1,1,"25 days, 21:57:19","25 days, 21:57:19"
openai/evals,862,https://github.com/openai/evals/pull/862,CLOSED,2,1,"26 days, 19:14:49",
openai/evals,863,https://github.com/openai/evals/pull/863,MERGED,1,1,"40 days, 6:50:42","40 days, 6:50:42"
openai/evals,864,https://github.com/openai/evals/pull/864,MERGED,0,2,"40 days, 11:36:32","40 days, 11:36:32"
openai/evals,865,https://github.com/openai/evals/pull/865,CLOSED,1,2,"37 days, 3:16:53",
openai/evals,866,https://github.com/openai/evals/pull/866,MERGED,0,1,"26 days, 5:33:51","26 days, 5:33:51"
openai/evals,867,https://github.com/openai/evals/pull/867,CLOSED,1,1,"36 days, 21:50:52",
openai/evals,868,https://github.com/openai/evals/pull/868,CLOSED,2,1,"25 days, 21:49:24",
openai/evals,869,https://github.com/openai/evals/pull/869,CLOSED,2,1,"6 days, 14:24:48",
openai/evals,870,https://github.com/openai/evals/pull/870,CLOSED,2,10,"36 days, 11:28:06",
openai/evals,871,https://github.com/openai/evals/pull/871,CLOSED,2,2,"50 days, 9:33:42",
openai/evals,875,https://github.com/openai/evals/pull/875,MERGED,7,9,"31 days, 2:33:14","31 days, 2:33:14"
openai/evals,876,https://github.com/openai/evals/pull/876,MERGED,1,3,"33 days, 4:06:52","33 days, 4:06:52"
openai/evals,877,https://github.com/openai/evals/pull/877,MERGED,0,2,"25 days, 3:44:59","25 days, 3:44:59"
openai/evals,878,https://github.com/openai/evals/pull/878,CLOSED,2,1,"38 days, 23:14:13",
openai/evals,879,https://github.com/openai/evals/pull/879,CLOSED,3,4,"35 days, 19:53:25",
openai/evals,880,https://github.com/openai/evals/pull/880,MERGED,0,1,"25 days, 22:46:08","25 days, 22:46:07"
openai/evals,881,https://github.com/openai/evals/pull/881,MERGED,1,1,"25 days, 13:47:54","25 days, 13:47:54"
openai/evals,883,https://github.com/openai/evals/pull/883,MERGED,0,1,"7 days, 16:16:46","7 days, 16:16:46"
openai/evals,884,https://github.com/openai/evals/pull/884,CLOSED,1,1,"140 days, 11:05:53",
openai/evals,885,https://github.com/openai/evals/pull/885,MERGED,4,2,"52 days, 7:38:32","52 days, 7:38:31"
openai/evals,886,https://github.com/openai/evals/pull/886,CLOSED,2,2,"11 days, 5:11:23",
openai/evals,887,https://github.com/openai/evals/pull/887,MERGED,0,1,"19 days, 23:22:59","19 days, 23:22:59"
openai/evals,888,https://github.com/openai/evals/pull/888,CLOSED,1,1,0:19:15,
openai/evals,889,https://github.com/openai/evals/pull/889,MERGED,0,1,"25 days, 0:50:33","25 days, 0:50:33"
openai/evals,890,https://github.com/openai/evals/pull/890,CLOSED,1,1,"37 days, 19:58:36",
openai/evals,891,https://github.com/openai/evals/pull/891,MERGED,0,1,0:08:29,0:08:29
openai/evals,892,https://github.com/openai/evals/pull/892,MERGED,4,5,"16 days, 10:03:02","16 days, 10:03:02"
openai/evals,893,https://github.com/openai/evals/pull/893,CLOSED,1,1,"37 days, 6:01:33",
openai/evals,894,https://github.com/openai/evals/pull/894,MERGED,1,1,"19 days, 1:55:58","19 days, 1:55:58"
openai/evals,895,https://github.com/openai/evals/pull/895,CLOSED,2,3,"30 days, 1:25:57",
openai/evals,896,https://github.com/openai/evals/pull/896,MERGED,3,1,"22 days, 17:25:12","22 days, 17:25:12"
openai/evals,897,https://github.com/openai/evals/pull/897,CLOSED,1,1,"14 days, 21:02:22",
openai/evals,898,https://github.com/openai/evals/pull/898,MERGED,0,5,"2 days, 0:51:59","2 days, 0:51:59"
openai/evals,899,https://github.com/openai/evals/pull/899,MERGED,0,1,"14 days, 18:58:43","14 days, 18:58:43"
openai/evals,900,https://github.com/openai/evals/pull/900,MERGED,6,11,"21 days, 7:59:02","21 days, 7:59:01"
openai/evals,901,https://github.com/openai/evals/pull/901,CLOSED,1,4,2:52:12,
openai/evals,902,https://github.com/openai/evals/pull/902,MERGED,5,4,"16 days, 6:57:25","16 days, 6:57:25"
openai/evals,903,https://github.com/openai/evals/pull/903,MERGED,0,2,"14 days, 8:32:37","14 days, 8:32:37"
openai/evals,904,https://github.com/openai/evals/pull/904,MERGED,0,1,"14 days, 8:23:47","14 days, 8:23:47"
openai/evals,905,https://github.com/openai/evals/pull/905,CLOSED,2,1,"29 days, 6:26:13",
openai/evals,908,https://github.com/openai/evals/pull/908,CLOSED,1,1,"29 days, 5:49:54",
openai/evals,909,https://github.com/openai/evals/pull/909,MERGED,1,2,"14 days, 2:51:49","14 days, 2:51:49"
openai/evals,910,https://github.com/openai/evals/pull/910,CLOSED,3,3,"13 days, 21:29:42",
openai/evals,911,https://github.com/openai/evals/pull/911,CLOSED,2,22,6:25:29,
openai/evals,912,https://github.com/openai/evals/pull/912,CLOSED,1,5,"35 days, 14:31:53",
openai/evals,913,https://github.com/openai/evals/pull/913,MERGED,2,1,"22 days, 11:43:48","22 days, 11:43:48"
openai/evals,914,https://github.com/openai/evals/pull/914,MERGED,1,1,"22 days, 11:33:29","22 days, 11:33:29"
openai/evals,915,https://github.com/openai/evals/pull/915,MERGED,1,8,"26 days, 4:12:58","26 days, 4:12:58"
openai/evals,917,https://github.com/openai/evals/pull/917,MERGED,1,1,"29 days, 5:21:02","29 days, 5:21:02"
openai/evals,919,https://github.com/openai/evals/pull/919,CLOSED,2,2,"49 days, 5:11:23",
openai/evals,920,https://github.com/openai/evals/pull/920,CLOSED,2,1,0:10:39,
openai/evals,921,https://github.com/openai/evals/pull/921,CLOSED,4,2,"23 days, 3:09:26",
openai/evals,922,https://github.com/openai/evals/pull/922,CLOSED,3,6,"31 days, 21:18:05",
openai/evals,923,https://github.com/openai/evals/pull/923,CLOSED,4,2,"34 days, 22:12:52",
openai/evals,924,https://github.com/openai/evals/pull/924,CLOSED,1,2,"31 days, 19:55:35",
openai/evals,925,https://github.com/openai/evals/pull/925,MERGED,0,1,"21 days, 3:21:28","21 days, 3:21:28"
openai/evals,926,https://github.com/openai/evals/pull/926,MERGED,0,7,"3 days, 1:58:31","3 days, 1:58:31"
openai/evals,927,https://github.com/openai/evals/pull/927,MERGED,0,1,"2 days, 19:13:28","2 days, 19:13:28"
openai/evals,928,https://github.com/openai/evals/pull/928,MERGED,2,2,"19 days, 3:30:21","19 days, 3:30:21"
openai/evals,930,https://github.com/openai/evals/pull/930,CLOSED,2,0,"23 days, 12:25:29",
openai/evals,931,https://github.com/openai/evals/pull/931,CLOSED,7,1,"18 days, 23:49:36",
openai/evals,932,https://github.com/openai/evals/pull/932,MERGED,1,1,"19 days, 18:00:07","19 days, 18:00:07"
openai/evals,933,https://github.com/openai/evals/pull/933,CLOSED,6,3,"9 days, 18:43:38",
openai/evals,936,https://github.com/openai/evals/pull/936,CLOSED,1,192,0:36:36,
openai/evals,937,https://github.com/openai/evals/pull/937,CLOSED,0,3,0:49:41,
openai/evals,938,https://github.com/openai/evals/pull/938,CLOSED,3,1,"24 days, 1:04:20",
